prompt_text,inferred_speaker
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh!"" interrupted Emma, ""there will be plenty of time for talking every thing over. There is no hurry at all. If it can be contrived to be at the Crown, papa, it will be very convenient for the horses. They will be so near their own stable.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""So they will, my dear. That is a great thing. Not that James ever complains; but it is right to spare our horses when we can. If I could be sure of the rooms being thoroughly aired--but is Mrs. Stokes to be trusted? I doubt it. I do not know her, even by sight.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I can answer for every thing of that nature, sir, because it will be under Mrs. Weston's care. Mrs. Weston undertakes to direct the whole.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""There, papa!--Now you must be satisfied--Our own dear Mrs. Weston, who is carefulness itself. Do not you remember what Mr. Perry said, so many years ago, when I had the measles? '

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
' How often have I heard you speak of it as such a compliment to her!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the quote from the text:

""How often have I heard you speak of it as such a compliment to her!""'

Can you tell me who said this line?"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Aye, very true. Mr. Perry did say so. I shall never forget it. Poor little Emma! You were very bad with the measles; that is, you would have been very bad, but for Perry's great attention. He came four times a day for a week. He said, from the first, it was a very good sort--which was our great comfort; but the measles are a dreadful complaint. I hope whenever poor Isabella's little ones have the measles, she will send for Perry.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""My father and Mrs. Weston are at the Crown at this moment,"" said Frank Churchill, ""examining the capabilities of the house. I left them there and came on to Hartfield, impatient for your opinion, and hoping you might be persuaded to join them and give your advice on the spot. I was desired to say so from both. It would be the greatest pleasure to them, if you could allow me to attend you there. They can do nothing satisfactorily without you.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Emma,"" said she, ""this paper is worse than I expected. Look! in places you see it is dreadfully dirty; and the wainscot is more yellow and forlorn than any thing I could have imagined.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""My dear, you are too particular,"" said her husband. ""What does all that signify? You will see nothing of it by candlelight. It will be as clean as Randalls by candlelight. We never see any thing of it on our club-nights.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I do not think it _is_ so very small. We shall not be many, you know.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You talk a great deal of the length of this passage, my dear. It is a mere nothing after all; and not the least draught from the stairs.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I wish,"" said Mrs. Weston, ""one could know which arrangement our guests in general would like best. To do what would be most generally pleasing must be our object--if one could but tell what that would be.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes, very true,"" cried Frank, ""very true. You want your neighbours' opinions. I do not wonder at you. If one could ascertain what the chief of them--the Coles, for instance. They are not far off. Shall I call upon them? Or Miss Bates? She is still nearer.--And I do not know whether Miss Bates is not as likely to understand the inclinations of the rest of the people as any body. I think we do want a larger council. Suppose I go and invite Miss Bates to join us?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Well--if you please,"" said Mrs. Weston rather hesitating, ""if you think she will be of any use.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You will get nothing to the purpose from Miss Bates,"" said Emma. ""She will be all delight and gratitude, but she will tell you nothing. She will not even listen to your questions. I see no advantage in consulting Miss Bates.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""But she is so amusing, so extremely amusing! I am very fond of hearing Miss Bates talk. And I need not bring the whole family, you know.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Aye, do, Frank.--Go and fetch Miss Bates, and let us end the matter at once. She will enjoy the scheme, I am sure; and I do not know a properer person for shewing us how to do away difficulties. Fetch Miss Bates. We are growing a little too nice. She is a standing lesson of how to be happy. But fetch them both. Invite them both.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Both sir! Can the old lady?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

For example, if the correct answer is ""Alice"", you would simply write ""Alice"".

I will then give you the next quote to identify."
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""The old lady! No, the young lady, to be sure. I shall think you a great blockhead, Frank, if you bring the aunt without the niece.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the text:

""'The old lady! No, the young lady, to be sure. I shall think you a great blockhead, Frank, if you bring the aunt without the niece.'""

Can you do that?"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh! I beg your pardon, sir. I did not immediately recollect. Undoubtedly if you wish it, I will endeavour to persuade them both.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

For example, if the correct answer is ""Elizabeth Bennet"", then you would say:

""Elizabeth Bennet""

I understand that this is a bit tricky, but I'm hoping you can help me out! Let me know if you have any questions or need further clarification."
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""He has asked her, my dear. That's right. I knew he would!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the quote again for reference:

'""He has asked her, my dear. That's right. I knew he would!""'

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Very well. If the Westons think it worth while to be at all this trouble for a few hours of noisy entertainment, I have nothing to say against it, but that they shall not chuse pleasures for me.--Oh! yes, I must be there; I could not refuse; and I will keep as much awake as I can; but I would rather be at home, looking over William Larkins's week's account; much rather, I confess.--Pleasure in seeing dancing!--not I, indeed--I never look at it--I do not know who does.--Fine dancing, I believe, like virtue, must be its own reward. Those who are standing by are usually thinking of something very different.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
