prompt_text,inferred_speaker
"[INST]
CONTEXT:
'Their affectionate mother shared all their grief; she remembered what she had herself endured on a similar occasion, five and twenty years ago. ""I am sure,"" said she, ""I cried for two days together when Colonel Millar's regiment went away. I thought I should have broke my heart.""  ""I am sure I shall break _mine_,"" said Lydia.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I am sure,"" said she, ""I cried for two days together when Colonel Millar's regiment went away. I thought I should have broke my heart.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", The speaker is Lydia.
"[INST]
CONTEXT:
'I thought I should have broke my heart."" ""I am sure I shall break _mine_,"" said Lydia.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I am sure I shall break _mine_,""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Lydia
"[INST]
CONTEXT:
'""I am sure I shall break _mine_,"" said Lydia. ""If one could but go to Brighton!"" observed Mrs. Bennet.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""If one could but go to Brighton!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Mrs. Bennet
"[INST]
CONTEXT:
'observed Mrs. Bennet. ""Oh, yes!--if one could but go to Brighton! But papa is so disagreeable.""  ""A little sea-bathing would set me up for ever.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh, yes!--if one could but go to Brighton! But papa is so disagreeable.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Mrs. Bennet
"[INST]
CONTEXT:
'""A little sea-bathing would set me up for ever."" ""And my aunt Philips is sure it would do _me_ a great deal of good,"" added Kitty.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""And my aunt Philips is sure it would do _me_ a great deal of good,""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Aunt Philips
"[INST]
CONTEXT:
'Wholly inattentive to her sister's feelings, Lydia flew about the house in restless ecstacy, calling for every one's congratulations, and laughing and talking with more violence than ever; whilst the luckless Kitty continued in the parlour repining at her fate in terms as unreasonable as her accent was peevish. ""I cannot see why Mrs. Forster should not ask _me_ as well as Lydia,"" said she, ""though I am _not_ her particular friend. I have just as much right to be asked as she has, and more too, for I am two years older.""  In vain did Elizabeth attempt to make her reasonable, and Jane to make her resigned.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I cannot see why Mrs. Forster should not ask _me_ as well as Lydia,"" said she, ""though I am _not_ her particular friend. I have just as much right to be asked as she has, and more too, for I am two years older.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Kitty
"[INST]
CONTEXT:
'He heard her attentively, and then said, ""Lydia will never be easy till she has exposed herself in some public place or other, and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances.""  ""If you were aware,"" said Elizabeth, ""of the very great disadvantage to us all, which must arise from the public notice of Lydia's unguarded and imprudent manner; nay, which has already arisen from it, I am sure you would judge differently in the affair.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Lydia will never be easy till she has exposed herself in some public place or other, and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]"," The speaker is Mr. Wickham. However, the given context is from Jane Austen's ""Pride and Prejudice,"" and in this particular passage, Mr. Wickham is not mentioned. The dialogue is between Elizabeth Bennet and Mr. Darcy."
"[INST]
CONTEXT:
'He heard her attentively, and then said,  ""Lydia will never be easy till she has exposed herself in some public place or other, and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances."" ""If you were aware,"" said Elizabeth, ""of the very great disadvantage to us all, which must arise from the public notice of Lydia's unguarded and imprudent manner; nay, which has already arisen from it, I am sure you would judge differently in the affair.""  ""Already arisen!""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""If you were aware,"" said Elizabeth, ""of the very great disadvantage to us all, which must arise from the public notice of Lydia's unguarded and imprudent manner; nay, which has already arisen from it, I am sure you would judge differently in the affair.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Elizabeth
"[INST]
CONTEXT:
'""If you were aware,"" said Elizabeth, ""of the very great disadvantage to us all, which must arise from the public notice of Lydia's unguarded and imprudent manner; nay, which has already arisen from it, I am sure you would judge differently in the affair."" ""Already arisen!"" repeated Mr. Bennet. ""What, has she frightened away some of your lovers? Poor little Lizzy! But do not be cast down. Such squeamish youths as cannot bear to be connected with a little absurdity, are not worth a regret. Come, let me see the list of the pitiful fellows who have been kept aloof by Lydia's folly.""  ""Indeed you are mistaken.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Already arisen!"" repeated Mr. Bennet. ""What, has she frightened away some of your lovers? Poor little Lizzy! But do not be cast down. Such squeamish youths as cannot bear to be connected with a little absurdity, are not worth a regret. Come, let me see the list of the pitiful fellows who have been kept aloof by Lydia's folly.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Mr. Bennet
"[INST]
CONTEXT:
'Come, let me see the list of the pitiful fellows who have been kept aloof by Lydia's folly."" ""Indeed you are mistaken. I have no such injuries to resent. It is not of peculiar, but of general evils, which I am now complaining. Our importance, our respectability in the world, must be affected by the wild volatility, the assurance and disdain of all restraint which mark Lydia's character. Excuse me--for I must speak plainly. If you, my dear father, will not take the trouble of checking her exuberant spirits, and of teaching her that her present pursuits are not to be the business of her life, she will soon be beyond the reach of amendment. Her character will be fixed, and she will, at sixteen, be the most determined flirt that ever made herself and her family ridiculous. A flirt too, in the worst and meanest degree of flirtation; without any attraction beyond youth and a tolerable person; and from the ignorance and emptiness of her mind, wholly unable to ward off any portion of that universal contempt which her rage for admiration will excite. In this danger Kitty is also comprehended. She will follow wherever Lydia leads. Vain, ignorant, idle, and absolutely uncontrouled! Oh! my dear father, can you suppose it possible that they will not be censured and despised wherever they are known, and that their sisters will not be often involved in the disgrace?""  Mr. Bennet saw that her whole heart was in the subject; and affectionately taking her hand, said in reply,  ""Do not make yourself uneasy, my love.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Indeed you are mistaken. I have no such injuries to resent. It is not of peculiar, but of general evils, which I am now complaining. Our importance, our respectability in the world, must be affected by the wild volatility, the assurance and disdain of all restraint which mark Lydia's character. Excuse me--for I must speak plainly. If you, my dear father, will not take the trouble of checking her exuberant spirits, and of teaching her that her present pursuits are not to be the business of her life, she will soon be beyond the reach of amendment. Her character will be fixed, and she will, at sixteen, be the most determined flirt that ever made herself and her family ridiculous. A flirt too, in the worst and meanest degree of flirtation; without any attraction beyond youth and a tolerable person; and from the ignorance and emptiness of her mind, wholly unable to ward off any portion of that universal contempt which her rage for admiration will excite. In this danger Kitty is also comprehended. She will follow wherever Lydia leads. Vain, ignorant, idle, and absolutely uncontrouled! Oh! my dear father, can you suppose it possible that they will not be censured and despised wherever they are known, and that their sisters will not be often involved in the disgrace?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.
[/INST]", Elizabeth Bennet
